id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,main_artist,duration_min,hot100
55qRPJuygtqJP4WuRMymIf,Til the Lights Come On (Yacht Rock Mix),38,261809,0,['Sun Rai'],['6UOV42aOSJ5YrbYzLIfLwr'],2013-06-11,0.848,0.692,4,-7.271,0,0.0442,0.346,0.000151,0.0697,0.956,118.471,4,Sun Rai,4.363483333333333,False
6ABHr8kYCws5z6gC9Lwith,Baarish,58,374938,0,"['Mohammed Irfan', 'Gajendra Verma']","['6QtJ6BVdj43aDpgjnVp2tY', '1yzgJmZf5CxtFfGfRFm4Si']",2013-12-09,0.443,0.447,7,-7.895,0,0.0356,0.768,0.0,0.2,0.215,127.395,4,Mohammed Irfan,6.248966666666667,False
6Q5ySQ9sF6tmrZrDd2XlKE,400 Years 'Till Dawn - Original Mix,0,536364,0,"['Abdul Bayyari', 'Shota Mochizuki', 'Josh Money']","['2Utk3LOnihm1pgqU6zREmk', '2R7MCoSwP6Rft67f5ufLo0', '1Wr0V8NrAzBp0ftehUXb19']",2013-10-21,0.638,0.56,9,-14.549,0,0.0371,0.000248,0.745,0.0971,0.186,131.985,4,Abdul Bayyari,8.9394,False
5rGgxrE4Mgnk9ovNeUjbTQ,ที่รักของฉันคนเดียว (เพลงประกอบละคร The Sixth Sense สื่อรักสัมผัสหัวใจ 2),7,263002,0,"['หวิว', 'Various Artists']","['3G2W1t72hvjKcTaKYa0w5C', '0LyfQWJT6nXafLPZqxe9Of']",2013-11-14,0.598,0.539,3,-5.579,1,0.0348,0.529,0.0,0.124,0.176,127.936,4,หวิว,4.383366666666666,False
6ZIrEB4Q8TU56fTcfutUv4,Pot-Pourri: Fogueira / Prisão Sem Grade,49,427627,0,['Jorge & Mateus'],['1elUiq4X7pxej6FRlrEzjM'],2013-11-25,0.604,0.663,11,-5.703,0,0.0275,0.199,4.96e-05,0.828,0.567,125.94,4,Jorge & Mateus,7.127116666666667,False
2WAaHHa42eOfA0wHb70PzJ,我會在你身邊,31,281853,0,['Bii'],['1AIrEsIWKWiJJ6lfkLmtWK'],2013-05-16,0.427,0.658,7,-7.886,1,0.0311,0.522,0.0,0.0781,0.322,166.039,4,Bii,4.69755,False
4VH4DL7Jmo7TFWXGneYpE4,Sola (feat. De La Ghetto),48,240467,0,"['Arcangel', 'De La Ghetto']","['4SsVbpTthjScTS7U2hmr1X', '3EiLUeyEcA6fbRPSHkG5kb']",2013-11-19,0.666,0.707,11,-5.534,1,0.108,0.272,0.0,0.264,0.379,85.98,4,Arcangel,4.007783333333333,False
5ZVgaRMpMQgekiEHRi9XRO,Palun pöördu tagasi,15,183122,0,['Luisa Värk'],['0F6Ttk0mJ6PYMXYqtntT63'],2013-08-27,0.414,0.401,5,-4.969,0,0.0307,0.124,0.0,0.3,0.333,174.238,3,Luisa Värk,3.052033333333333,False
4WyEwxYFZrASHmXdsaN7w5,HERO 〜希望の歌〜,52,217520,0,['FLOW'],['3w2HqkKa6upwuXEULtGvnY'],2013-03-27,0.467,0.979,0,-2.451,1,0.0798,0.00417,0.0,0.299,0.658,175.087,4,FLOW,3.6253333333333333,False
0nCgbcPbZtYTM0vMawxfpq,Detrás Del Cerro,39,224093,0,['No Te Va Gustar'],['4ZDoy7AWNgQVmX7T0u0B1j'],2014-10-09,0.574,0.555,6,-7.514,0,0.0284,0.312,0.00132,0.126,0.371,94.375,4,No Te Va Gustar,3.7348833333333333,False
1eUIhOKYG45Jz7xIdcNlbn,Kathalikkum Penin Kaikal,52,289306,0,"['S. P. Balasubrahmanyam', 'Udit Narayan', 'B. Pallavi']","['2ae6PxICSOZHvjqiCcgon8', '70B80Lwx2sxti0M1Ng9e8K', '2pyppJkKGauzs8xjsPWt5q']",2014-08-01,0.857,0.205,10,-17.393,0,0.0744,0.00654,0.00024,0.101,0.728,77.003,4,S. P. Balasubrahmanyam,4.821766666666667,False
3hy5vBlyMF1fP80ujDU6yQ,Total Shteta,22,213907,0,['Teodora'],['0ovVHMPhCGR6sCeJnpo8Q3'],2014-06-24,0.619,0.957,11,-3.823,0,0.0685,0.0505,0.0,0.356,0.895,169.854,4,Teodora,3.5651166666666665,False
5yjCOsOPENTU8xQsF9cJ7r,YEAh!YEAh!,29,168267,0,['Y Not 7'],['2rBXL4J3kS7vAxXpAPqgFd'],2014-09-18,0.604,0.985,4,-3.523,0,0.0559,0.000321,0.000698,0.153,0.872,144.975,4,Y Not 7,2.80445,False
22ac4pW9AIkjpaOR6VBhtD,太陽と向日葵,38,269613,0,['Flower'],['0VPLGnexd8K6BGbpLiPPVj'],2014-01-22,0.604,0.74,5,-6.569,1,0.0362,0.285,0.0,0.128,0.377,91.026,4,Flower,4.49355,False
5DCDQrGTicnXu84p9G4pGu,Kjærlighed,35,387835,0,['Ukendt Kunstner'],['1d5Y2zrhRQ6R0plv652L67'],2014-05-12,0.636,0.739,7,-7.01,1,0.0927,0.0243,0.000994,0.748,0.075,81.994,4,Ukendt Kunstner,6.463916666666667,False
1sTuCLkR91PYwD616U9DjX,Baby Bumblebee,48,73846,0,['The Kiboomers'],['1qKLikeNYpQFSsDAjg7HpI'],2014-05-09,0.937,0.299,5,-6.804,1,0.04,0.725,0.0,0.07,0.788,104.089,4,The Kiboomers,1.2307666666666666,False
4BNlHcecXZtodIAtx9yN9d,Nádiverebek,26,54373,0,"['Kaláka', 'Gryllus Vilmos']","['1Lec4giQm6I1T4lO5u0FOh', '5dvJ7d3fup6Sw6WhGK7BTc']",2014-09-01,0.766,0.254,2,-13.842,1,0.507,0.693,0.0,0.163,0.729,85.55,4,Kaláka,0.9062166666666667,False
7aHouUs4yS6cXtvdvNHxgB,ProRapSuperstar,33,192287,1,['Tommy Cash'],['44XzG6GoJZNtkIGW19hsUK'],2014-11-01,0.508,0.824,11,-7.252,1,0.277,0.0582,0.0,0.193,0.324,83.013,4,Tommy Cash,3.2047833333333333,False
6tElDPNohYLLaIO45Y8K9O,Indian tweet posse - Bonus Track,41,298422,1,"['Night Skinny', 'Achille Lauro', 'Johnny Marsiglia', 'Ensi', 'Noyz Narcos', 'Chicoria', 'Louis Dee', 'Er Costa', 'Clementino', 'Rocco Hunt', 'Egreen']","['2E6AK3UPEGCvjnzuygCh2h', '0lI3rF4hi4op6UxqlLHPzv', '3av6zIgtT4g0kjJtDybSdb', '6dKdNHGdsBvEeNDxXV8AMP', '49UAapOfpOg1ZOU4xf2NgY', '5OzBpKiOsMFpuwvbJpUGce', '0cqKe5aIp6diwasKdXzJF6', '7zfnElBFcdWC87g9HANXQ1', '0ba6wsfB7G2rhdHMebCdO3', '0L1f9i3L3fkMNENljDOsjG', '4CSFu5TxKb1Z2GeO1LxZU4']",2014-11-11,0.441,0.716,1,-5.318,1,0.203,0.264,0.0,0.358,0.655,79.065,4,Night Skinny,4.9737,False
2Llusy39yZoe1wL19timU1,Mad John - 2013 Remaster,10,127037,0,['Small Faces'],['1YqGsKpdixxSVgpfaL2AEQ'],2014-02-09,0.349,0.525,10,-9.709,1,0.0684,0.457,0.0421,0.141,0.366,155.212,3,Small Faces,2.1172833333333334,False
6jW0x9A2dK9FTCeSrserXo,A State Of Trance [ASOT 676] - A State Of Trance Year Mix 2004 - OUT NOW,0,55813,0,['Armin van Buuren'],['0SfsnGyD8FpIN4U4WCkBZ5'],2014-08-14,0.526,0.882,1,-6.776,0,0.256,0.027,0.0,0.856,0.687,135.559,1,Armin van Buuren,0.9302166666666667,False
1NM2NUzlN9SY8z5k4ZfRJB,Ping Pong - Hardwell Remix,50,180923,0,"['Armin van Buuren', 'Hardwell']","['0SfsnGyD8FpIN4U4WCkBZ5', '6BrvowZBreEkXzJQMpL174']",2014-04-28,0.577,0.985,6,-3.494,1,0.0749,0.00377,0.142,0.0471,0.0748,129.956,4,Armin van Buuren,3.0153833333333333,False
3p4rwPheJVi4PiMGRL4nOT,Бросай,36,229512,0,['Redbearry'],['7jePINx83Ekt5XilLf5Cav'],2014-12-18,0.56,0.943,2,-2.555,0,0.0606,0.0155,0.0,0.148,0.747,75.051,4,Redbearry,3.8252,False
0xwPzLmBAYro8BUz7MrtAo,Make You Miss Me,67,225693,0,['Sam Hunt'],['2kucQ9jQwuD8jWdtR9Ef38'],2014-10-27,0.614,0.472,7,-6.626,1,0.0297,0.158,0.0,0.111,0.168,146.005,4,Sam Hunt,3.76155,False
6NS0RT4vaV03eVrU7mUNrQ,เคยเจอที่แย่กว่านี้,39,234113,1,['Illslick'],['6pPa982maNkzxD8kjhwbYr'],2014-07-28,0.745,0.502,0,-8.118,0,0.0714,0.282,0.0,0.148,0.599,88.013,4,Illslick,3.901883333333333,False
36sn3VFazCecKvFOiyNCRw,Най-сладката,27,185988,0,['Toni Storaro'],['42APSc9etBGptl3otzihIZ'],2014-06-27,0.675,0.868,7,-3.013,0,0.11,0.119,0.00325,0.17,0.809,184.03,4,Toni Storaro,3.0998,False
33KPNILfz7Wv8Nd4etVazJ,Ipefthini Imaste,29,203837,0,['Stella Kalli'],['4caYcw8LODY0fjoS5k9lxX'],2014-04-04,0.748,0.809,6,-5.017,0,0.027,0.182,0.0,0.313,0.874,112.025,4,Stella Kalli,3.397283333333333,False
6u2Lo5WktC33hwUrMukNrJ,Everybody Knew,48,221387,0,['Citra Scholastika'],['1jWIP5sLhDZttQeR0mPffn'],2014-10-14,0.654,0.799,11,-4.991,0,0.0396,0.539,0.0,0.478,0.94,92.543,4,Citra Scholastika,3.689783333333333,False
1QoumKetEQwVg8dzJyFlk9,Langt Væk,48,481387,0,['Ukendt Kunstner'],['1d5Y2zrhRQ6R0plv652L67'],2014-03-17,0.682,0.604,11,-9.628,0,0.047,0.706,0.00244,0.0971,0.143,149.999,4,Ukendt Kunstner,8.023116666666667,False
3VMSMjB4Yx79FDDrmYCk3N,Bailando - English Version,58,243213,0,"['Enrique Iglesias', 'Sean Paul', 'Descemer Bueno', 'Gente De Zona']","['7qG3b048QCHVRO5Pv1T5lw', '3Isy6kedDrgPYoTS1dazA9', '5luyt0SUvGkDMY4ILP6Qhl', '2cy1zPcrFcXAJTP0APWewL']",2014-07-04,0.717,0.851,7,-3.507,1,0.0957,0.0791,0.0,0.0652,0.955,90.971,4,Enrique Iglesias,4.05355,False
0GZJeZ1QTTRZCM250vv22O,Aj Tak Sme Frajeri,35,207382,0,['Janek Ledecky'],['79bOGlqgcX5k0XF1giVvNO'],2014-10-15,0.534,0.511,2,-5.876,1,0.0274,0.578,0.0,0.126,0.393,146.136,4,Janek Ledecky,3.456366666666667,False
3lTKmLEuJl8rj68ojwjoK5,Explicale,43,186987,0,['Amar Azul'],['04TVfWdJWbfH0FOT2zA1Tg'],2014-04-25,0.758,0.671,9,-6.826,0,0.0798,0.384,5.99e-06,0.281,0.816,97.724,4,Amar Azul,3.11645,False
4wSMi5urWxpBPbnWqfI1Ht,Faith in Strangers,49,389187,0,['Andy Stott'],['6BuDxEE5rfuYeyhxQsl53K'],2014-11-17,0.657,0.692,7,-10.121,1,0.0526,0.0286,0.894,0.11,0.164,136.995,4,Andy Stott,6.48645,False
4nsw1qtQyhVJGfpiiJRstn,Tiger Rag,2,340689,0,['Duke Ellington'],['4F7Q5NV6h5TSwCainz8S5A'],2014-07-01,0.616,0.468,8,-12.042,1,0.0598,0.972,0.854,0.507,0.967,136.532,4,Duke Ellington,5.67815,False
0Lrc3wrMqpEExRBWY1h8BB,Susanita Tiene un Raton,46,177320,0,['Cantajuego'],['1A4041ctH86ZE5rFqr0Poe'],2014-03-17,0.746,0.515,7,-8.628,1,0.0296,0.658,0.0,0.0581,0.885,135.054,4,Cantajuego,2.9553333333333334,False
1muZXgvUdswFUaIelGXjgx,歲月如歌,40,213333,0,['Chilam'],['3XDNaJG2TakPZ48n2GJ0NN'],2014-01-24,0.51,0.655,1,-8.116,1,0.0274,0.492,1.22e-05,0.0848,0.423,139.919,4,Chilam,3.55555,False
67FKSe9WdOa42CnBVUThfx,Go Go,41,223973,1,['Spice'],['0wEvWMQRqaXcgnrZv6KtyL'],2014-11-28,0.498,0.752,9,-3.952,0,0.247,0.423,0.0,0.163,0.496,184.375,4,Spice,3.7328833333333336,False
44Q0NRSYniMnsAWkEXXxs8,Dona Laura,36,235815,0,['Miguel Araújo'],['0A1fXDw6kferKgLY4UMxNi'],2014-04-21,0.64,0.553,0,-8.106,1,0.0267,0.45,0.0,0.265,0.824,137.97,4,Miguel Araújo,3.93025,False
7JnDbs0gBo01agrSTk58Ow,Man Vienalga Viss,26,213507,0,['Bet Bet'],['7s2VdSlsOjIesOjjC2Ty0Q'],2014-10-09,0.545,0.916,2,-4.751,1,0.0497,0.0286,0.0,0.337,0.881,100.831,4,Bet Bet,3.55845,False
12N4J60dDizWjRtOfiN1id,תודה על הכל,26,240480,0,['Yaniv Ben Mashiach'],['4R0JVewCEeL3D4KZ71sZsH'],2014-08-24,0.48,0.511,10,-4.296,0,0.0283,0.761,0.0,0.121,0.368,81.986,4,Yaniv Ben Mashiach,4.008,False
064YVr74taXgyMZlkM5XtG,Alfonso,47,212000,0,['Levante'],['5mTg1ztZByLRHsOEtwmT4G'],2014-03-11,0.649,0.67,7,-6.223,1,0.0511,0.683,0.0,0.287,0.808,158.992,4,Levante,3.533333333333333,False
6QHetp9aFO8FFzvLb5OOQT,Castle in the Snow,54,226487,0,['Kadebostany'],['3IVrpJxHeUFoYP4H6bxg57'],2014-04-02,0.554,0.47,4,-8.357,0,0.0321,0.0183,0.0,0.349,0.253,89.98,4,Kadebostany,3.774783333333333,False
1ZMODMeLK5x6W8r8jsmmgX,Au Revoir (feat. Sido),62,202320,0,"['Mark Forster', 'Sido']","['7qXzy6c5RWT0XlVQcOBIDG', '4Yttlv9ndGjCDCVLqM7ACq']",2014-05-16,0.659,0.873,0,-5.349,1,0.0871,0.0435,0.0,0.379,0.623,105.963,4,Mark Forster,3.372,False
67vYkWFwfG8hx7hjUa1yOG,涙そうそう - Ka Nohona Pili Kai,45,198573,0,['HIRAIDAI'],['7JthQ6zwNzfxRfIEjp6wUs'],2014-07-02,0.554,0.448,9,-6.973,1,0.0296,0.805,0.0,0.928,0.441,77.027,4,HIRAIDAI,3.30955,False
2a4iE4k1IkIswThuJ3ROsw,Not In That Way,63,172453,0,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],2014-05-26,0.476,0.152,2,-12.457,1,0.0369,0.939,0.0,0.126,0.288,71.395,4,Sam Smith,2.874216666666667,False
7JztfnItYeWooKBkyixuJE,El Aguajal,43,225747,0,"['Rodolfo Aicardi', 'La Tipica Ra7']","['3IUAZiICL3J7GlHYPgT414', '0WJbT6T0nkWfYO5zEbUPOG']",2014-04-10,0.719,0.652,5,-7.455,0,0.0383,0.15,0.0,0.0528,0.966,104.549,4,Rodolfo Aicardi,3.76245,False
5JYAku9HyqHaFlEMsPTLyD,Rakkamma,44,431099,0,"['S. P. Balasubrahmanyam', 'Swarnalatha']","['2ae6PxICSOZHvjqiCcgon8', '7N0SBLJFpCyQSsv4MfRJ5d']",2014-08-01,0.744,0.465,7,-9.112,1,0.0612,0.888,0.00106,0.131,0.749,124.543,4,S. P. Balasubrahmanyam,7.184983333333333,False
3UDchwku1KhCiNtfvQpfQ6,Milise Mou,1,269267,0,"['Anastasia', 'Manos Hadjidakis']","['3pwlDl0l2GxLybJ2JV9ONZ', '4epy8uB6icBmTU3VoMwVzG']",2014-12-29,0.476,0.217,2,-12.055,0,0.0292,0.932,0.0,0.0897,0.414,97.389,4,Anastasia,4.487783333333334,False
0V34LU5aBA3hYgq178hFFY,Birds Dont Sing,63,209347,0,['TV Girl'],['0Y6dVaC9DZtPNH4591M42W'],2014-06-05,0.612,0.942,7,-4.549,1,0.0568,0.016,0.0,0.137,0.807,106.57,4,TV Girl,3.489116666666667,False
55YF4HVkK9CjHD2AkeNNuQ,Leekides,24,212690,0,"['Suur Papa', 'Bad Art']","['6cd9X2t4HN8zjoxOblaDTz', '52SqmhjaRLgunWAv704zsp']",2014-11-30,0.547,0.545,7,-8.683,1,0.312,0.202,0.0,0.111,0.542,167.982,4,Suur Papa,3.5448333333333335,False
1GxfpUfpBPzioCFHbQkh2J,Brand New Day,44,278373,0,['Rei Yasuda'],['1diX6i4LgUKR9qMRrAeGLi'],2014-10-08,0.671,0.75,4,-3.903,1,0.0726,0.159,0.0,0.369,0.665,120.004,4,Rei Yasuda,4.63955,False
36xXw1XJdEb6R7k8GU6p1N,ไม่กล้าบอกชัด,27,230204,0,['เจฟ เดอะ เดโม'],['2JBHwqghovoH8MVUfKpYJm'],2014-02-26,0.558,0.534,7,-5.269,1,0.0261,0.718,0.0,0.205,0.288,67.509,4,เจฟ เดอะ เดโม,3.8367333333333336,False
1S86DC4rmH7DHiwlfg7ElP,Arena y Sal,47,268707,0,['Supersubmarina'],['61C3cEhdoJ9YiQSQSwYB4K'],2014-09-22,0.538,0.916,0,-5.297,1,0.0372,0.000874,6.18e-05,0.368,0.532,98.51,4,Supersubmarina,4.47845,False
2BTsQSWKJWIuHyxMkWEomJ,Gia Sena,30,228053,0,['Giorgos Papadopoulos'],['4ONfSbgDnJ1fGfSRHKPbyz'],2014-06-25,0.523,0.941,10,-5.182,0,0.0419,0.00483,0.0,0.556,0.692,139.79,4,Giorgos Papadopoulos,3.800883333333333,False
1xE1INaDuy1G3KZWXqV9AH,Matredny Hdood,22,261341,0,['Mehad Hamad'],['0tudBfsy19DIwKebyQV8rj'],2014-09-27,0.444,0.627,0,-6.789,1,0.167,0.488,0.0,0.0519,0.924,78.114,4,Mehad Hamad,4.355683333333333,False
0p1HtkrNYxv0iDfEKwXSTp,Sangria,65,233480,0,['Blake Shelton'],['1UTPBmNbXNTittyMJrNkvw'],2014-09-30,0.646,0.724,9,-6.96,1,0.0265,0.017,1.39e-06,0.153,0.54,115.984,4,Blake Shelton,3.8913333333333333,False
0Zs3kJlxEenw7Ffq2HWLY4,Corbelles,45,251751,0,['ZOO'],['7a3ryRcO3alwbqaX4RagzM'],2014-11-10,0.776,0.851,5,-4.785,0,0.0657,0.0691,0.0,0.102,0.897,97.01,4,ZOO,4.19585,False
4Jw19sGXWskuA15I3CnGt6,That's Me Zorba (Zorba's Dance Reprise),1,185333,0,['Mikis Theodorakis'],['58EvYFzDGAQOmBpIOxujnj'],2014-05-23,0.49,0.435,7,-12.261,1,0.0563,0.251,0.918,0.0357,0.486,164.103,4,Mikis Theodorakis,3.0888833333333334,False
1nSB3gzlXW65UmhJCLoXU8,Não To Valendo Nada (Ao Vivo),53,215298,0,['Henrique & Juliano'],['3p7PcrEHaaKLJnPUGOtRlT'],2014-08-18,0.476,0.993,4,-2.437,1,0.206,0.145,1.02e-05,0.129,0.601,187.918,4,Henrique & Juliano,3.5883,False
20ztml2STRF7Sq1UaBB6ox,Future Club,58,289187,0,['Perturbator'],['244uLu9lkdw39BJwlul3k8'],2014-06-17,0.448,0.955,5,-2.945,0,0.0441,0.00108,0.837,0.371,0.39,99.994,4,Perturbator,4.8197833333333335,False
0RFKay1dgWYv5POTd8iYOp,Ktoś Między Nami,37,325280,0,"['Krzysztof Kiljański', 'Sarsa Markiewicz']","['1QT9ikfzDS8KIZYkfeVKJV', '2JFmEuu9HQ2JHsSwlMMp5c']",2014-12-09,0.453,0.466,2,-10.439,1,0.0454,0.43,0.0,0.185,0.123,82.189,4,Krzysztof Kiljański,5.421333333333333,False
38A98InxiLisshLueMkkBb,La vaca Lola,52,127520,0,['Los Pollitos'],['4iVOyYeNMkk6oInxcFmSGb'],2014-03-01,0.666,0.623,3,-7.208,1,0.0456,0.46,0.0,0.0581,0.975,152.01,4,Los Pollitos,2.1253333333333333,False
01DnpaWkmxXpm6b2DCGW1n,All The Others,33,173320,0,['The Coronas'],['2tppd6KkhK4ULAd217Ecq1'],2014-11-21,0.588,0.806,0,-6.645,0,0.0387,0.00166,3.72e-06,0.119,0.393,132.998,4,The Coronas,2.8886666666666665,False
14IV6ycAWxurGj5KvHtNAT,California Dreamin',58,197147,0,['Diana Krall'],['5z1VAFwT35EVvCp1XlZZuL'],2014-10-21,0.324,0.203,0,-12.948,0,0.0397,0.652,0.00109,0.106,0.198,207.423,4,Diana Krall,3.2857833333333333,False
2ViBch75J7T9MAyvakTjL5,Julia,38,214813,0,['LIGA'],['6booSDXMipeW7NHm4ABRZr'],2014-03-28,0.758,0.737,11,-4.205,0,0.0508,0.0835,0.0,0.0989,0.643,106.019,4,LIGA,3.580216666666667,False
65Er9XbYRquAeQt6M1C3pm,Objetos Perdidos,30,171173,0,['Eté & Los Problems'],['708Cl7fLtLt0QkD1sFOTZk'],2014-11-18,0.62,0.627,0,-8.271,1,0.0254,0.0787,0.0719,0.239,0.447,124.099,4,Eté & Los Problems,2.852883333333333,False
52HEmNCNvewyByx7xofF0T,Mera Deewanapan,48,242573,0,"['Dr Zeus', 'Amrinder Gill']","['1zrFFDzoE9XXyjEqqgDpMm', '1x02ug1CLkx7mrQP9FRswh']",2014-01-24,0.84,0.892,3,-3.752,0,0.0457,0.0117,0.0,0.23,0.892,104.006,4,Dr Zeus,4.042883333333333,False
75kMrDKPJJpgEQaXVh7QMB,Pray to God (feat. HAIM),64,232227,0,"['Calvin Harris', 'HAIM']","['7CajNmpbOovFoOoasH2HaY', '4Ui2kfOqGujY81UcPrb5KE']",2014-10-31,0.606,0.949,7,-2.749,0,0.0414,0.015,2.76e-05,0.109,0.436,120.031,4,Calvin Harris,3.87045,False
0bHXxlcJsTLMZtQ1PABmUY,Koparılan Çiçekler,40,279653,0,['Kibariye'],['1btod3aNfVEYNrEzIQgx90'],2014-02-10,0.804,0.673,7,-4.439,0,0.0507,0.336,0.0,0.131,0.785,111.07,4,Kibariye,4.6608833333333335,False
3jw1rU9EnJyTGkyeUE033r,Es un tu,24,276920,0,['Opus Pro'],['5pnBnYLt8Vfg3T43wQBDca'],2014-01-24,0.593,0.286,9,-13.937,1,0.0247,0.673,8.16e-06,0.147,0.311,91.229,3,Opus Pro,4.615333333333333,False
2ZAOEPkOeZTGsjGHWyCThc,Cola Song (feat. J Balvin),64,198246,0,"['INNA', 'J Balvin']","['2w9zwq3AktTeYYMuhMjju8', '1vyhD5VmyZ7KMfW5gqLgo5']",2014-04-15,0.793,0.896,7,-3.072,1,0.0417,0.0136,1.08e-05,0.105,0.842,125.063,4,INNA,3.3041,False
2o74NxP207lkRFDOiL16bz,Cumbia Del Suricato,37,193824,0,['Los Miseria Cumbia Band'],['5kYByN694ksvWHpEdlyAem'],2014-07-30,0.903,0.574,5,-9.361,0,0.0626,0.118,0.0,0.0366,0.942,99.99,4,Los Miseria Cumbia Band,3.2304,False
7Ib79FWioX0k4Gfs6WwrJM,Real Men Cry (feat. K-Town),33,176754,1,"['Illslick', 'Ktown']","['6pPa982maNkzxD8kjhwbYr', '7k4BRqaHqMVSnq5jvqKa54']",2014-03-24,0.729,0.729,7,-6.741,1,0.262,0.0683,0.0,0.451,0.743,89.965,4,Illslick,2.9459,False
6Wbfr8YF79RQdpeGhWJ4oP,Reload,50,246973,0,"['Sebastian Ingrosso', 'Tommy Trash']","['6hyMWrxGBsOx6sWcVj1DqP', '1tBU8jUEdVR3mqSsAqEGfD']",2014-07-01,0.477,0.773,4,-4.193,0,0.0574,0.0314,0.0,0.0773,0.413,128.054,4,Sebastian Ingrosso,4.116216666666666,False
48fKgzfvTU4U7eyRtIYaHP,Bilionera - Radio Edit,65,185294,0,['Otilia'],['6RQDTlies3nrNDJwXvbBZT'],2014-08-28,0.66,0.87,3,-1.822,0,0.0601,0.0438,0.0138,0.122,0.807,170.193,4,Otilia,3.088233333333333,False
01KOwVrFkYHqZNoIzo3WVd,Ke Itan Pou Lete Mia Fora,0,128160,0,"['Manos Hadjidakis', 'Thanasis Motraitis']","['4epy8uB6icBmTU3VoMwVzG', '4YZVmsHPJkQbCisv0qtLct']",2014-12-29,0.272,0.169,2,-12.422,0,0.037,0.83,0.0157,0.117,0.106,69.592,3,Manos Hadjidakis,2.136,False
5godGetNvDOQ1BOb9D3ke1,"ไปอยู่ที่ไหนมา - From ""ก๊วนคานทองกับแก๊งพ่อปลาไหล""",42,209234,0,['Lipta'],['2DaMrZndfGgM3yd9ivadRC'],2014-04-16,0.721,0.75,2,-5.477,1,0.0332,0.0146,0.0,0.16,0.938,119.984,4,Lipta,3.487233333333333,False
0bbki1pZZtHdYY8H4oc2jo,Pano Sti Therismeni Kalamia,0,213107,0,"['Manos Hadjidakis', 'Thanasis Moraitis']","['4epy8uB6icBmTU3VoMwVzG', '2Sh8MU95i0Z38SSkivDEXC']",2014-12-29,0.299,0.149,5,-11.48,0,0.0332,0.896,0.0319,0.106,0.163,132.73,4,Manos Hadjidakis,3.5517833333333333,False
4w5xK5HwkJyqzlnK9kqaIB,난 니가 좋아 I Like You,45,203359,0,['GOT7'],['6nfDaffa50mKtEOwR8g4df'],2014-01-20,0.722,0.766,10,-4.813,0,0.0815,0.0289,1.4e-05,0.123,0.405,159.905,4,GOT7,3.3893166666666668,False
1pNQKV0LjUwxpLC1uPxUSt,Hush Little Baby,59,92709,0,['Baby Lullaby Academy'],['5E9Xn7QuCD3VYCuBqLxBdY'],2015-11-24,0.669,0.0143,3,-32.653,1,0.0331,0.994,0.904,0.117,0.216,135.995,4,Baby Lullaby Academy,1.54515,False
2u33edBP9Wcx4CoXD86ycO,Lille Kattepus,39,74000,0,['Superstjerne Av Barnesanger Og Vuggesanger'],['6hxCujDA5FMxBYLpzq2v8J'],2015-10-11,0.755,0.0696,5,-16.169,1,0.0757,0.965,0.0,0.0825,0.75,125.45,4,Superstjerne Av Barnesanger Og Vuggesanger,1.2333333333333334,False
6IWpbdp57shcm7h8qFSXtR,"Not Fade Away - Live at Soldier Field, Chicago, IL 7/5/2015",8,830573,0,['Grateful Dead'],['4TMHGUX5WI7OOm53PqSDAT'],2015-11-20,0.382,0.538,9,-15.039,1,0.19,0.5,0.178,0.354,0.342,170.359,4,Grateful Dead,13.842883333333333,False
0uEtUhy8xAX1fJFiqNs5sr,Kaara Aattakkaara,44,336810,0,"['A.R. Rahman', 'Aaryan Dinesh Kanagaratnam', 'Darshana K.T.', 'Shashaa Tirupati']","['1mYsTxnqsietFxj1OgoGbG', '5T3oFf8Gan8D2MuD5va0I8', '69PTuf4WpmquWtR8AU6mKt', '12CpR4SNDzVIlDoPSeNFeW']",2015-04-07,0.775,0.666,8,-7.377,1,0.0532,0.0431,0.000537,0.731,0.762,129.988,4,A.R. Rahman,5.6135,False
2suNJ6VACqV48n6w2Em9GL,White Noise: Rain on Roof,51,179736,0,['Natural Deep Sleep'],['79J2QEfxLxXS5RRr0Z1VY9'],2015-12-10,0.276,0.985,0,-22.059,0,0.0464,0.857,0.649,0.949,0.0131,78.966,3,Natural Deep Sleep,2.9956,False
00gyhjNQl04BiDGxOYvFNu,Brot brechen,49,169187,1,"['Bushido', 'Shindy']","['3c96G4d2lUOxhomM2mby5S', '5j21TGkrNEAJe3gG9VlS34']",2015-11-06,0.73,0.711,7,-6.319,1,0.273,0.591,0.0,0.129,0.369,132.187,4,Bushido,2.8197833333333335,False
0GdCKPb66c2zm3biu7X5tV,Amianto - Acústica,52,169779,0,['Supercombo'],['73HkjgziMO6I83vFOS8mo1'],2015-09-25,0.591,0.425,2,-7.017,0,0.0352,0.247,0.0,0.265,0.381,99.614,4,Supercombo,2.82965,False
57WDm0gXEa4l00RoCHfHc0,Esposa,39,285587,0,['Tony Vega'],['3Yg61bt7pZYX1bbMXEj8oY'],2015-01-27,0.717,0.588,5,-11.03,1,0.0366,0.603,0.000912,0.17,0.848,87.863,4,Tony Vega,4.759783333333333,False
