,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,main_artist,duration_min,hot100
529,3CWqynPQ19CcRK1Tk67pUN,僕らは今のなかで,46,276013,0,"[""μ's""]",['2hYjPkmTry3LYVVSymws5i'],2015-05-27,0.508,0.967,4,-2.295,1,0.062,0.0507,0.0,0.375,0.55,98.01,4,μ's,4.600216666666666,False
530,1emx944EiuTphS9qv5mslc,Tears In Heaven,53,280652,0,['Boyce Avenue'],['7CQwac16i1W5ej8YpuL3dv'],2015-04-28,0.748,0.0926,8,-11.531,1,0.0307,0.921,0.0,0.112,0.327,77.934,4,Boyce Avenue,4.677533333333334,False
531,3Q95VQL8yWRO8mkF6VoDzi,Sunset Jesus,56,264733,0,['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],2015-10-02,0.61,0.788,7,-3.599,1,0.0646,0.0278,1.06e-06,0.13,0.687,104.934,4,Avicii,4.412216666666667,False
532,0DhtAQjOQvLW0VhmpJgEae,Frederick's Bass Tester #34,5,275958,0,"['TandMProductionCo', 'TandMMusic', 'TandMTV']","['1ef5Rquvv7Xjxq31D6XDT9', '4qReeY8HfH39csJXSvsuxo', '0EOHBSvE4TIT57Q11FbuqG']",2015-11-06,0.72,0.124,11,-26.379,0,0.0628,0.687,0.952,0.124,0.515,129.999,4,TandMProductionCo,4.5993,False
533,04wOEJhHIbX9ie46N66TfK,Lagom,39,209973,0,['Darin'],['1rKFeRryEci6cxNkdvHzNr'],2015-09-25,0.487,0.809,0,-7.232,1,0.0428,0.0022,0.0,0.108,0.422,106.17,4,Darin,3.49955,False
534,2gAGWaK4wvt2xrFUlR4mK8,Jukebox Joints (feat. Joe Fox & Kanye West),64,323960,1,"['A$AP Rocky', 'Joe Fox', 'Kanye West']","['13ubrt8QOOCPljQ2FL1Kca', '2Dbnk0YRTPpKu46XzMf9nu', '5K4W6rqBFWDnAN6FQUkS6x']",2015-05-26,0.284,0.803,2,-5.293,0,0.173,0.302,0.0,0.242,0.553,67.536,4,A$AP Rocky,5.399333333333334,False
535,1AJLh60YNQddJQzgImBjdL,John Gotti,57,186187,1,['Kollegah'],['6gto7HVNhu4ARE3P3g8Y5Y'],2015-12-11,0.693,0.776,11,-5.79,0,0.226,0.0621,0.00215,0.19,0.194,89.995,4,Kollegah,3.1031166666666667,False
536,4ivDbNvIcGfJXOts1hhuIS,Unrequited (2008),0,168043,0,['Adam Gardner'],['7GbMHSUkqSEF3eeL4x7Nuy'],2015-12-16,0.479,0.0419,0,-21.85,1,0.0434,0.817,7.68e-05,0.108,0.296,90.152,4,Adam Gardner,2.8007166666666667,False
537,2P9btUo64dUX7XFKgLpJBX,Devuélvete,56,237593,0,['Carla Morrison'],['0XK6kT7xcZAlcYrNjOgzJe'],2015-11-06,0.396,0.328,11,-7.189,0,0.0294,0.867,8.29e-06,0.249,0.0546,133.814,4,Carla Morrison,3.9598833333333334,False
538,7ncEy5tfHgNH1W9BWuNwZt,El Famoso Chino Antrax (Version Norteña),55,184625,0,['Lenin Ramírez'],['3hTffafUYLLgO4yuPAxb5U'],2015-03-24,0.677,0.747,5,-2.591,0,0.0638,0.677,1.27e-06,0.135,0.919,97.717,3,Lenin Ramírez,3.0770833333333334,False
539,2XRuS2Ea8cEclgkFdvwLNX,Ti Romiosini Min Tin Kles,1,230280,0,"['Mikis Theodorakis', 'Maria Farantouri']","['58EvYFzDGAQOmBpIOxujnj', '3lk3F4u5qqxq8zFjwNj5U1']",2015-05-05,0.488,0.446,7,-10.875,1,0.0538,0.836,0.0,0.135,0.386,111.996,4,Mikis Theodorakis,3.838,False
540,3H3qBumaYj67PT3aMEBvAP,As You Are,64,340493,1,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],2015-08-28,0.377,0.329,0,-9.67,0,0.0569,0.131,0.00654,0.279,0.0528,173.663,4,The Weeknd,5.674883333333334,False
541,6qDD9g2Ilsr2NSnKmiBHJ6,卒業の唄 ~アリガトウは何度も言わせて~,43,332960,0,['GReeeeN'],['14T8NkbwXVZgbOvwnuGV89'],2015-06-24,0.535,0.622,11,-5.911,1,0.0297,0.525,0.0,0.173,0.547,179.985,4,GReeeeN,5.549333333333333,False
542,3F7sxAMsyZ1pzIGuhBpx5q,野子 - Live,43,175536,0,['Sue'],['63tzlZxY9iaOeUnmGfwlyA'],2015-08-14,0.543,0.329,0,-10.821,1,0.127,0.793,0.0,0.422,0.228,75.015,4,Sue,2.9256,False
543,74cudUCqDcnDPZoyVfhZ7G,Dharma | Contemplation.,1,209480,0,['Ryuichi Sakamoto'],['1tcgfoMTT1szjUeaikxRjA'],2015-01-17,0.235,0.0488,4,-21.16,0,0.0326,0.941,0.906,0.117,0.0432,75.194,4,Ryuichi Sakamoto,3.4913333333333334,False
544,08vPVrjrcFKwkjJsddD6LT,Vanjhali Vaja,45,254737,0,['Amrinder Gill'],['1x02ug1CLkx7mrQP9FRswh'],2015-07-23,0.621,0.72,5,-4.939,1,0.0522,0.372,0.0,0.0915,0.535,100.201,4,Amrinder Gill,4.245616666666667,False
545,1fnQSCE8EdUuMTWcCFX2KW,Restless Hearts (Mix Cut) - Club Mix,8,95453,0,"['Mark Sixma', 'Emma Hewitt']","['3ePCIHipMKD4n8IBXBYWSm', '1t65YxEAtU3iii6bCzSGF8']",2015-12-18,0.524,0.969,10,-5.222,0,0.0449,0.00034,0.659,0.0817,0.607,132.044,4,Mark Sixma,1.5908833333333334,False
546,0div6Bf8qZlryVh0XorLSM,Bewajah,45,352334,0,['Nabeel Shaukat Ali'],['1NkQbSzN7LhkURNg2ChZMp'],2015-10-04,0.51,0.622,4,-8.186,1,0.0255,0.211,2.71e-05,0.0916,0.307,89.978,4,Nabeel Shaukat Ali,5.872233333333333,False
547,5PM1dIibpTR57jlugvjNSM,Sapna Jahan,46,341780,0,"['Ajay-Atul', 'Sonu Nigam', 'Neeti Mohan']","['5fvTHKKzW44A9867nPDocM', '1dVygo6tRFXC8CSWURQJq2', '3ZxZ03fj3tXBZHZWzvaLSM']",2015-07-24,0.471,0.329,0,-11.958,0,0.0312,0.78,0.0021,0.117,0.144,126.107,4,Ajay-Atul,5.6963333333333335,False
548,3OZEw7H82fV7gYWoDDekgv,2000 Years of Pure Rape,0,202005,1,['Art of Torture'],['1H7zvJXYsMeGWGLujsL5UI'],2015-11-05,0.193,0.975,6,-7.247,0,0.137,1.15e-06,0.951,0.333,0.191,110.928,4,Art of Torture,3.36675,False
549,12d5QFwzh60IIHlsSnAvps,10 Bands,65,177733,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2015-02-12,0.825,0.756,11,-3.687,0,0.383,0.265,2.15e-06,0.0762,0.888,172.938,4,Drake,2.9622166666666665,False
550,6Wpgf0xNuBIUpJF2uH7swL,92i veyron,59,217893,0,['Booba'],['58wXmynHaAWI5hwlPZP3qL'],2015-12-04,0.801,0.674,6,-5.576,0,0.134,0.27,0.0,0.0758,0.453,122.978,4,Booba,3.63155,False
551,6BnRwKaF2bRuA3bbrPjBJg,Sin Saber Por Qué,51,221607,0,['Manuel Medrano'],['0i5iO6icb7kxg48thi9gBM'],2015-10-30,0.463,0.665,4,-6.65,1,0.0368,0.188,1.39e-05,0.113,0.384,179.98,4,Manuel Medrano,3.69345,False
552,1TMC1nAh3dKbzkYso2c9PS,One Thing - Nora en Pure Remix,0,345000,0,"['Me & My Toothbrush', 'Nora En Pure']","['5X83BYTRaFGSoKLknnIpWz', '24DO0PijjITGIEWsO8XaPs']",2015-12-14,0.833,0.821,1,-7.221,1,0.0758,0.0172,0.722,0.593,0.645,120.989,4,Me & My Toothbrush,5.75,False
553,7exCF9Vz0hcAQQSNSsfpW4,Storebjørn 2015,40,192012,0,"['TIX', 'The Pøssy Project']","['6CawoDDP1IZUSGl4wSJGC9', '6L3XsdwSNcPAPxHq9KuyxT']",2015-04-19,0.317,0.847,1,-6.297,0,0.331,0.0136,0.0,0.291,0.627,153.922,4,TIX,3.2002,False
554,3pFlX8RJORG2EX3v6GK8ya,Puppet Theatre,56,254641,0,"['Claptone', 'Peter Bjorn and John']","['4mncDFjVLUa3s025Tct3Ry', '6u11Qbko2N2hP4lTBYjX86']",2015-10-16,0.937,0.652,7,-6.709,1,0.04,0.0754,0.0461,0.105,0.661,115.028,4,Claptone,4.244016666666667,False
555,2dJQLm48jGequS4onekxHO,"Alltid leva, aldrig dö",43,193760,0,['Ulrik Munther'],['3mlNO7nX9wkXiB3kw7oExM'],2015-05-13,0.438,0.77,8,-6.019,0,0.077,0.207,0.000136,0.0813,0.493,149.973,4,Ulrik Munther,3.2293333333333334,False
556,1npWsipDCzTEemCdmx6LrS,A Mis Cuarenta y Diez - Directo,51,399800,0,['Joaquín Sabina'],['4aeIWo5CMF1uRmqgJdwkZW'],2015-03-02,0.431,0.528,7,-7.936,1,0.0377,0.0386,0.0,0.971,0.216,100.435,4,Joaquín Sabina,6.663333333333333,False
557,4oVdhvxZrKQTM9ZsUIZa3S,December,64,218955,0,['Neck Deep'],['2TM0qnbJH4QPhGMCdPt7fH'],2015-08-14,0.542,0.439,2,-7.728,1,0.0272,0.626,0.0,0.109,0.466,144.949,4,Neck Deep,3.64925,False
558,7FWJlRe5H54KodSZxiWvVC,Kiitos ei ole kirosana,46,240907,0,['Haloo Helsinki!'],['0JTMRuiDzOCjWuYtWMgv2s'],2015-02-27,0.581,0.941,7,-6.161,1,0.0693,0.0538,2.01e-05,0.334,0.513,140.018,4,Haloo Helsinki!,4.015116666666667,False
559,1cRhmp3FdWJCO9pwSlhZJM,Mi Secreto,41,254407,0,['Leonardo Paniagua'],['3Kml6GsFtC3qYpQJLOlt1P'],2015-03-01,0.642,0.372,9,-11.616,1,0.0564,0.744,0.043,0.144,0.917,105.759,4,Leonardo Paniagua,4.240116666666666,False
560,7ihNYnpVwOOU3E8a5ALYa5,El Mundo,49,215987,0,['Pablo López'],['4uyqaioPEdClDxU6zvYlAZ'],2015-09-04,0.543,0.654,1,-6.123,0,0.035,0.406,0.0,0.0822,0.291,132.952,3,Pablo López,3.5997833333333333,False
561,0lwUE9DGjdbbuwbPbxZyzw,The End,57,493599,0,"['Monolink', 'Acid Pauli']","['2I4hRNCYkPKJQlkoEZKjYx', '3LHqODf1hGAgZ5LTw1Gf4C']",2015-04-13,0.967,0.393,11,-13.127,0,0.197,0.12,0.302,0.0646,0.314,114.001,4,Monolink,8.22665,False
562,3WTHnUPLqVZXSw54PFLtiL,Super Machi,44,278189,0,"['Devi Sri Prasad', 'Sravana Bhargavi', 'Magizhini Manimaran']","['5sSzCxHtgL82pYDvx2QyEU', '4xVrxpa8IgoLneQbdPnSsk', '1Q1vEBErkzeovtGx8kZXKD']",2015-03-15,0.759,0.948,7,-4.313,1,0.098,0.431,0.0334,0.0288,0.914,97.906,4,Devi Sri Prasad,4.6364833333333335,False
563,2W6nt5DXw8N44XkyrYZk9o,Tengo Que Llegar,31,233693,0,['Bohemia Suburbana'],['7IfawGrEmlHmBW9gqTUd8E'],2015-04-16,0.4,0.682,4,-6.609,0,0.0318,0.15,0.336,0.246,0.322,147.988,4,Bohemia Suburbana,3.8948833333333335,False
564,0hdzUP1Fr7D2YSvVv5fHT1,Kapslami W Niebo,40,192667,0,['Pull The Wire'],['0jNyGycjZJJUipcQCrYLOf'],2015-09-10,0.438,0.914,1,-3.727,1,0.0431,0.0134,0.0,0.0798,0.8,180.289,4,Pull The Wire,3.211116666666667,False
565,2OAUKaNT85pMpfnGk5LVf4,I'm an Albatraoz,5,166000,0,['DJMashup'],['4JHXntneHLwPlyRQSGqRy7'],2015-12-11,0.745,0.739,0,-9.095,1,0.0572,0.0895,0.0037,0.0844,0.612,128.011,4,DJMashup,2.7666666666666666,False
566,4GLoC422T7uGerrKihZnib,Dieci cento mille - Remastered 2015 Radio,44,209633,0,"['Brothers', 'Ranieri']","['263eDtyQXzUorWiq2od1xs', '3FdOIhTF7XaGvegkelJhWT']",2015-03-18,0.688,0.907,9,-8.311,1,0.0325,0.0561,0.000176,0.0427,0.949,140.001,4,Brothers,3.4938833333333332,False
567,0kEZlJh4mK1QRfb3CT5LPk,Kill Yourself (Part III),79,145078,1,['$uicideboy$'],['1VPmR4DJC1PlOtd0IADAO0'],2015-09-21,0.753,0.68,5,-7.092,0,0.0349,0.326,4.15e-05,0.423,0.192,105.977,4,$uicideboy$,2.4179666666666666,False
568,2o1Z9osjf45P2Fx5SNUseI,Shoes of Lightning,51,220381,0,['Racoon'],['30mNTnmvPn3HwXA5dW1Iza'],2015-02-13,0.538,0.405,11,-8.044,1,0.037,0.647,1.61e-06,0.109,0.165,78.505,4,Racoon,3.673016666666667,False
569,7uag0vp1lYCJtq9OFLws8h,Mystery Luv 2012 - Mauro Mozart Remix,0,393594,0,"['Nacho Chapado', 'Smaz', 'Lou Mullen']","['75Npu8c9MYb94u6LqZn5mv', '4YfbE6EbtDHKJgAgK1HxTD', '6arnX8XRFPk44gLfvyqjEc']",2015-04-27,0.614,0.868,4,-5.597,1,0.0556,0.00188,0.811,0.0836,0.304,127.973,4,Nacho Chapado,6.5599,False
570,5c4mS0wVYTmRrE7S9ZmcyX,Daaru Party,50,208483,0,['Millind Gaba'],['7hVmdlsJp0E2WQIvVl8ngN'],2015-11-29,0.846,0.902,9,-3.612,1,0.113,0.22,0.0,0.0683,0.934,133.006,4,Millind Gaba,3.4747166666666667,False
571,366BwPapHtQuX7vS2DoZ3o,Sinking Deep,54,248360,0,['Hillsong Young & Free'],['7m4gF38CPATtHrk5HS42WZ'],2015-01-13,0.538,0.25,10,-11.732,1,0.0277,0.572,0.0,0.109,0.1,140.051,4,Hillsong Young & Free,4.139333333333333,False
572,00o5IsQCuxVW0XtMzLCeb5,Aroma,32,202156,0,"['Dj Sava', 'Raluka', 'Connect-R']","['0rDSGIC4lIxx1zc0eGJY42', '4HLg5QDhyfOhneoTO9Id5U', '1omKDrKCcMD79tfK8Vb2Hr']",2015-07-13,0.707,0.742,3,-4.841,0,0.0345,0.00627,2.04e-06,0.0699,0.57,127.022,4,Dj Sava,3.369266666666667,False
573,6QFQqqYye5lAcnhCALvxKJ,My Flaws Burn Through My Skin Like Demonic Flames from Hell,72,167680,1,['$uicideboy$'],['1VPmR4DJC1PlOtd0IADAO0'],2015-08-01,0.78,0.748,11,-7.394,0,0.0352,0.00448,0.000546,0.115,0.0663,125.98,4,$uicideboy$,2.7946666666666666,False
574,5SQPa3BkIV9PIdTJ4vzv72,Flying Kitten [Mix Cut] - Original Mix,1,55667,0,['Bobina'],['7H63wD8xWXAKdYVjZmE90B'],2015-12-18,0.389,0.995,0,-7.299,1,0.0791,0.000109,0.924,0.359,0.851,137.968,4,Bobina,0.9277833333333333,False
575,5KulTRDK477ZhHCz3ViX7H,Frederick's Bass Tester #23,3,378854,0,"['TandMProductionCo', 'TandMMusic', 'TandMTV']","['1ef5Rquvv7Xjxq31D6XDT9', '4qReeY8HfH39csJXSvsuxo', '0EOHBSvE4TIT57Q11FbuqG']",2015-11-06,0.366,0.00045,1,-32.607,1,0.043,0.807,0.957,0.108,0.0317,141.983,3,TandMProductionCo,6.314233333333333,False
576,1YelUqfHuRe7DljnJpaEi4,#BaWéMonAmi,45,247227,1,['Niro'],['1wAtSe79kItIb9nf5EhI2Q'],2015-10-10,0.691,0.652,2,-7.377,1,0.102,0.036,0.0,0.405,0.286,105.079,4,Niro,4.12045,False
577,58X2UhCZQxHOWaBMNRNJv7,Emily,28,208426,0,['Bowling For Soup'],['5ND0mGcL9SKSjWIjPd0xIb'],2015-01-27,0.463,0.886,9,-4.53,1,0.0496,0.000828,0.0,0.119,0.663,161.927,4,Bowling For Soup,3.4737666666666667,False
578,3bJZ9s7C7wITq2jj1cnBxr,Alla dom himlar,42,233250,0,['Otheas'],['2ziUycT2JgMjshVw8ZKPiC'],2015-02-20,0.584,0.546,7,-6.731,1,0.0836,0.434,0.0,0.0911,0.373,145.381,4,Otheas,3.8875,False
579,2VeL5ezgFikYKtKkclSxVQ,Kevyempi kantaa,39,276480,0,['Haloo Helsinki!'],['0JTMRuiDzOCjWuYtWMgv2s'],2015-02-27,0.597,0.796,9,-6.128,0,0.0328,0.1,0.000125,0.125,0.37,102.045,4,Haloo Helsinki!,4.608,False
580,4yNZeSKybnPIiJaaPcnTGt,Nothing To Fear - New World Epic Intro Mix: Intro,10,94067,0,"['Blue Silence', 'Matt Chowski']","['3hg6xxySyB8kTQqIQQaeAa', '1mp48IOsZLJSQOFKLVWv85']",2015-01-14,0.463,0.23,2,-11.016,1,0.0303,0.327,0.699,0.0529,0.0714,138.062,4,Blue Silence,1.5677833333333333,False
581,3iTQdMONDsqDz5dUL7ajDO,Terlalu Lama Sendiri,52,241708,0,['Kunto Aji'],['7dfFM5cBUOBmOH08sGNDcy'],2015-12-17,0.485,0.376,9,-8.566,1,0.0877,0.547,0.0,0.463,0.593,110.0,4,Kunto Aji,4.028466666666667,False
582,29Jt2nH7yhlyYDE5gpZBfh,Nem Dormindo Consigo Te Esquecer,55,258712,0,"['Gusttavo Lima', 'Bruno & Marrone']","['7MiDcPa6UiV3In7lIM71IN', '5JXhkyafynxCvxtov7C1PV']",2015-07-17,0.471,0.713,4,-4.575,1,0.0782,0.723,0.0,0.41,0.605,78.283,4,Gusttavo Lima,4.311866666666667,False
583,27RYTzNT0acGE5rCsEzgBr,El Derroche - Crónica De Fiesta Pt.1,51,128613,0,['Caloncho'],['2z3KntXLyEF5Lvz1kpdBoA'],2015-06-16,0.821,0.582,7,-7.479,1,0.0321,0.413,0.0102,0.152,0.968,128.015,4,Caloncho,2.14355,False
584,23L3C7CHo9NQR3uj62W28c,Soul Phazed,48,257799,0,['Jessica Hart'],['41WPcAIdEkYBBn9lfiD6us'],2015-07-20,0.619,0.708,0,-8.169,1,0.0522,0.414,0.0231,0.103,0.136,113.962,4,Jessica Hart,4.29665,False
585,34bCZeMvHFO1Np3AVaDZRK,The Morning After - Remastered 2015,3,182667,0,"['Roy Orbison', 'Alex Orbison', 'Chuck Turner']","['0JDkhL4rjiPNEp92jAgJnS', '1fprDBeCKrHSz3TZDiML9a', '6QDmPJhokG5dCAAyn7RWeP']",2015-10-23,0.46,0.24,11,-12.262,1,0.0312,0.895,0.0371,0.102,0.277,78.854,4,Roy Orbison,3.04445,False
586,7tS65NflLm1jmiLDSwPvEm,"Stella by Starlight - Live at the Newport Jazz Festival, Newport, RI - July 1966",12,478427,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],2015-07-17,0.359,0.462,5,-11.696,1,0.0566,0.23,0.00117,0.259,0.385,156.127,4,Miles Davis,7.9737833333333334,False
587,0n57qf0OuN5fsM6LEiCmiW,Ud Af Mørket,33,196106,0,"['Shaka Loveless', 'Medina']","['1g0jeVx0irpIIjoOEflsHj', '7c7ZeiPKWHf2E1rsf1P4VF']",2015-09-04,0.554,0.688,9,-5.892,0,0.0714,0.126,0.0,0.084,0.504,184.933,4,Shaka Loveless,3.2684333333333333,False
588,4wghSHH0WSx0bYHaFn9eUX,Счастье,44,195560,0,['Нервы'],['10oSboDn5ncLNjjFIgJXm6'],2015-09-27,0.457,0.762,9,-3.946,1,0.031,0.00234,0.0,0.0691,0.496,170.079,4,Нервы,3.259333333333333,False
589,14JHCa6cBpKibif7SeWzcW,Duele (En Vivo),42,235227,0,['Los Lirios De Santa Fe'],['75ykMrcaF4136KUIbcxBP7'],2015-12-20,0.464,0.931,10,-3.728,0,0.0707,0.149,0.0,0.115,0.745,96.492,4,Los Lirios De Santa Fe,3.92045,False
590,0lVkcHdJQ29VEoz0Rs4Owr,Look at Them,46,215667,0,['Jeanne Added'],['5TEGxYftTkeKmLXkZjHNUE'],2015-06-01,0.53,0.284,2,-8.126,1,0.0351,0.392,8.11e-05,0.183,0.121,123.883,4,Jeanne Added,3.59445,False
591,0679f7aKSl8b6nDZUPmBpZ,Tu Vilki Nakti,24,198920,0,['Dzelzs Vilks'],['04N3SLYM2pqOw9VEguKIcf'],2015-12-07,0.67,0.754,2,-8.926,1,0.0291,0.0476,0.191,0.0873,0.582,133.043,4,Dzelzs Vilks,3.3153333333333332,False
592,5VPNmkVeQMLDZNWpSmxkUm,"Laten Gaan (feat. Ronnie Flex, Mafe, Abira Benotti, Frenna & Emms)",54,217993,0,"['Monica Geuze', 'Ronnie Flex', 'MafÉ', 'Abira', 'Frenna', 'Emms']","['6vxKkXl3vnPJnujEUg6dDo', '5eir5zFJpES4j7gsymbVyl', '67QpEfw4F8i7FZBzMd1SUP', '1ro61E5pefGH9UPC9X4L4J', '6m1LYS5NQonxjOcQFPQOb5', '2AkaK2DXdBUWYjpwOHoKs2']",2015-06-01,0.692,0.439,2,-8.023,1,0.0691,0.229,0.0,0.065,0.384,92.47,4,Monica Geuze,3.6332166666666668,False
593,767J28oZIdonjvSkiqqPSx,Are You With Me [ANR034] - Extended Mix,9,62783,0,['Lost Frequencies'],['7f5Zgnp2spUuuzKplmRkt7'],2015-01-06,0.689,0.436,5,-16.536,0,0.0432,0.176,2.72e-06,0.71,0.445,121.469,4,Lost Frequencies,1.0463833333333334,False
594,3q0a21nZ31rOAk5p3UQaRG,Het Dorp,45,194400,0,['Wim Sonneveld'],['6PeXy9NJcXE6CUH12YsboM'],2015-10-23,0.368,0.32,7,-16.267,1,0.0437,0.752,0.000351,0.103,0.462,111.762,4,Wim Sonneveld,3.24,False
595,2jQiSYrwJehQAcuaaQrXnS,Friends,79,230011,0,['Chase Atlantic'],['7cYEt1pqMgXJdq00hAwVpT'],2015-02-21,0.422,0.609,11,-6.361,0,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,3,Chase Atlantic,3.8335166666666667,False
596,0NUR3BSRZ6fvTmvH3wIfRy,Vida Tú Me Das,46,213747,0,['Hillsong en Español'],['3phVKYqeq84Ai91CHTQfNq'],2015-08-07,0.645,0.792,1,-5.298,0,0.041,0.00284,0.0,0.108,0.725,128.025,4,Hillsong en Español,3.56245,False
597,7FcTAcwlv9McMqssGcT0jx,Cosmonauta,29,288247,0,"['latejapride*', 'Santi Mostaffa']","['0te4j9deAol1V0ENp08xal', '3oVa1dCIWhoJ4cTFgrEgWG']",2015-09-06,0.729,0.676,7,-7.636,0,0.0563,0.103,0.00067,0.513,0.881,92.012,4,latejapride*,4.804116666666666,False
598,09f1S8fFvY538X4BvNQa6n,Restless Hearts,3,181846,0,"['Mark Sixma', 'Emma Hewitt']","['3ePCIHipMKD4n8IBXBYWSm', '1t65YxEAtU3iii6bCzSGF8']",2015-12-18,0.555,0.854,10,-4.342,0,0.041,0.00293,7.81e-05,0.201,0.37,130.008,4,Mark Sixma,3.0307666666666666,False
599,6WLkyO35jJfxExXAwBRxyr,Drogue prohibée,44,202653,1,['SCH'],['2kXKa3aAFngGz2P4GjG5w2'],2015-11-13,0.742,0.566,5,-7.369,0,0.156,0.438,0.0,0.0802,0.524,98.078,4,SCH,3.37755,False
600,3dy3Bwz5w5eenJz1R5KWo6,"Mil Horas (with Sasha, Benny y Erik)",58,243627,0,"['La Sonora Santanera', 'Sasha, Benny y Erik']","['3CsPxFJGyNa9ep79CFWN77', '03FiyT61gVIy08oxFm6xZC']",2016-04-01,0.681,0.71,7,-5.276,0,0.0564,0.79,0.000723,0.672,0.84,199.974,4,La Sonora Santanera,4.06045,False
601,5FoaAxuPIDqcFCPX9Gm30n,2007,0,352500,0,['Demin'],['6FvYS7EY3ZDED1akH4OMXp'],2016-11-17,0.454,0.534,6,-9.619,0,0.0391,0.231,0.818,0.137,0.328,128.007,4,Demin,5.875,False
602,3HszEQiMdPTNcglWcnMGk3,I Want to Know What Love Is,49,246999,0,['Amason'],['4cJKxS7uOPhwb5UQ70sYpN'],2016-03-23,0.268,0.56,2,-6.734,0,0.0471,0.521,0.207,0.0782,0.334,178.766,4,Amason,4.11665,False
603,0vLvUkqqw6TMCIVWL75K7B,Don't Be Cruel,33,202307,0,['Whatever'],['7f48lH588r6zo8ehM8W6ZE'],2016-07-21,0.747,0.53,2,-8.297,1,0.0297,0.459,0.396,0.0841,0.542,130.0,4,Whatever,3.371783333333333,False
604,07FJQy9APD1Gp2AzvjCnTM,Mas Que Amigos,38,232704,0,"['Marka Akme', 'El Villano']","['4SgKWjM7cJDCh2aY9H4HZf', '6nEgkeR03q2qtKZmrVq100']",2016-06-08,0.677,0.704,5,-7.214,0,0.0496,0.0317,1.37e-06,0.0796,0.852,89.96,4,Marka Akme,3.8784,False
605,3HIIJAt82X8huRUu5eC7lh,Act III: The Reason,53,194535,1,['Dennis Lloyd'],['3EOEK57CV77D4ovYVcmiyt'],2016-06-17,0.774,0.782,10,-1.434,0,0.0492,0.188,0.0,0.0903,0.58,95.043,4,Dennis Lloyd,3.24225,False
606,7xxBZCoQV3LbHEeU4OfAf0,Semmi Gond,28,184571,0,"['Mario', 'Essemm']","['0Qld3F5Dr62sYbuivSzEMw', '3Ys4jFPuyeMWAdBpZWWkhu']",2016-12-21,0.677,0.669,3,-6.278,0,0.32,0.315,0.0,0.578,0.936,104.752,4,Mario,3.0761833333333333,False
607,1Tj0262AYJa0RKh74HGB6G,Ndikuthandile,39,254467,0,['Vusi Nova'],['0EdZov8Gv5SHN4IVF3b4m8'],2016-07-01,0.374,0.635,1,-7.364,1,0.0465,0.523,0.0,0.0925,0.497,88.672,4,Vusi Nova,4.241116666666667,False
608,6SGm8eua5N2voJhxlHgIK5,Chupliva i vlyubena,22,191250,0,['Preslava'],['2Dj0euYPa8eiI6Ee5VLBwg'],2016-03-23,0.686,0.9,6,-7.159,0,0.069,0.0511,0.000243,0.527,0.884,96.033,4,Preslava,3.1875,False
609,4HTHxzlfhRVtUV54fHQd4f,Час пик 2,43,215587,1,['kizaru'],['5NipqMGsY4AUeb7kGT8aVz'],2016-10-12,0.847,0.646,8,-9.51,1,0.403,0.331,0.000215,0.756,0.435,110.985,4,kizaru,3.5931166666666665,False
610,0uHaPSj0c5QpCzSyZa26g3,AGEHA,46,215093,0,['GENERATIONS from EXILE TRIBE'],['4HfuyMMy295oBvbIuXr0v8'],2016-03-02,0.655,0.926,7,-2.532,1,0.0766,0.312,0.0,0.382,0.681,129.968,4,GENERATIONS from EXILE TRIBE,3.5848833333333334,False
611,4YUsrZZ5twuuhjCVdra14q,หายใจเป็นเธอ,15,219040,0,['Four-Mod'],['4QJGiPWXYSmLYWBBSPIVqX'],2016-11-10,0.73,0.948,8,-4.941,0,0.0417,0.00902,1.48e-05,0.288,0.877,125.03,4,Four-Mod,3.6506666666666665,False
612,4cHOqKy74ddMT1YlhKxMoo,After The Storm - 2016 Edition,0,171067,0,['INNY'],['1AbB5RAKqpDgSBPOWWofnP'],2016-07-12,0.484,0.529,3,-11.609,1,0.0426,0.97,0.88,0.163,0.711,124.42,3,INNY,2.8511166666666665,False
613,1wE5srSNjqTXcjWIqyjJbi,Pa' La Camara,49,203187,0,['El Chacal'],['1xFn1xod58AGaSZjrxdiXA'],2016-09-28,0.81,0.89,1,-4.722,1,0.0368,0.186,0.00071,0.0702,0.894,102.016,4,El Chacal,3.38645,False
614,2QqIr7VTHwSMW1JMtx6IiN,Mi Razón De Ser,61,172307,0,['Griss Romero'],['36eqG3jM0MhxTR7Cuw7BQA'],2016-10-21,0.675,0.522,8,-6.784,1,0.0337,0.826,0.0,0.209,0.403,130.053,4,Griss Romero,2.871783333333333,False
615,5e7H5e3BBsDJmygioSJMHF,Heart Attack,62,260369,0,['Wild Rivers'],['59sBwR0jPSTrbMtuTkRPN5'],2016-04-16,0.674,0.204,5,-13.535,1,0.0384,0.887,0.000209,0.0916,0.131,120.294,4,Wild Rivers,4.339483333333333,False
