id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,main_artist,duration_min,hot100
60wwxj6Dd9NJlirf84wr2c,Clarity,76,271427,0,"['Zedd', 'Foxes']","['2qxJFvFYMEDqd7ui6kSAcq', '7qRll6DYV06u2VuRPAVqug']",2012-01-01,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,4,Zedd,4.523783333333333,True
1XGmzt0PVuFgQYYnV2It7A,Payphone,83,231173,1,"['Maroon 5', 'Wiz Khalifa']","['04gDigrS5kc9YWfZHwBETP', '137W8MRPWKqSmrBGDBFSop']",2012-01-01,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,4,Maroon 5,3.852883333333333,True
2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,82,177280,0,['Neon Trees'],['0RpddSzUHfncUWNJXKOsjy'],2012-01-01,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,4,Neon Trees,2.9546666666666668,True
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,80,266600,0,['Of Monsters and Men'],['4dwdTW1Lfiq0cM8nBAqIIz'],2012-01-01,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,4,Of Monsters and Men,4.443333333333333,True
1kPpge9JDLpcj15qgrPbYX,Good Time,78,205933,0,"['Owl City', 'Carly Rae Jepsen']","['07QEuhtrNmmZ0zEcqE9SF6', '6sFIWsNpZYqfjUpaCgueju']",2012-01-01,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,4,Owl City,3.4322166666666667,True
1K3LRUEcUz5FMtPYyg0F45,Ho Hey,76,163133,0,['The Lumineers'],['16oZKvXb6WkQlVAjwo2Wbg'],2012-01-01,0.682,0.471,0,-9.182,1,0.0301,0.765,0.0,0.0908,0.421,79.907,4,The Lumineers,2.7188833333333333,True
20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,80,193400,0,['Carly Rae Jepsen'],['6sFIWsNpZYqfjUpaCgueju'],2012-01-01,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,4,Carly Rae Jepsen,3.223333333333333,True
5kcE7pp02ezLZaUbbMv3Iq,Pound The Alarm,67,205640,1,['Nicki Minaj'],['0hCNtLu0JehylgoiP8L4Gh'],2012-01-01,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055,4,Nicki Minaj,3.4273333333333333,True
2EBCVPNAG46nbgs6jXPGvv,Starships,77,210627,1,['Nicki Minaj'],['0hCNtLu0JehylgoiP8L4Gh'],2012-01-01,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,4,Nicki Minaj,3.51045,True
6cpk00i5TxCqSeqNi2HuIe,One More Night,75,219547,0,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],2012-01-01,0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,4,Maroon 5,3.659116666666667,True
6REbwUNlppTfcnV4d4ZoZi,Swimming Pools (Drank),75,247800,1,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],2012-01-01,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,4,Kendrick Lamar,4.13,True
3BJe4B8zGnqEdQPMvfVjuS,Summertime Sadness,74,265427,0,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2012-01-01,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,4,Lana Del Rey,4.423783333333334,True
4qikXelSRKvoCqFcHLB2H2,Mercy,73,329320,1,"['Kanye West', 'Big Sean', 'Pusha T', '2 Chainz']","['5K4W6rqBFWDnAN6FQUkS6x', '0c173mlxpT3dSFRgMO8XPh', '0ONHkAv9pCAFxb0zJwDNTy', '17lzZA2AlOHwCwFALHttmp']",2012-01-01,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,4,Kanye West,5.488666666666667,True
3UGIZ8qcrMTwzLbx6Kttqt,Boyfriend,73,171333,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2012-01-01,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,4,Justin Bieber,2.85555,True
6Ymvlzom4TQeoKqAWsZRD8,Somethin' 'Bout A Truck,70,213827,0,['Kip Moore'],['2hJPr4lk7Q8SSvCVBl9fWM'],2012-01-01,0.554,0.794,11,-5.417,1,0.035,0.0697,0.0,0.63,0.79,176.01,4,Kip Moore,3.5637833333333333,True
3BJm2KbylyJuzZjRUFXLBJ,Classic,70,175427,0,['MKTO'],['2l35CQqtYRh3d8ZIiBep4v'],2012-01-01,0.72,0.79,1,-4.686,1,0.125,0.0383,0.0,0.156,0.755,102.068,4,MKTO,2.923783333333333,True
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),71,251627,0,['Ne-Yo'],['21E3waRsmPlU7jZsS13rcj'],2012-01-01,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,4,Ne-Yo,4.193783333333333,True
6s9ICeczYOfbHHIaSMq9jd,Get Your Shine On,65,222013,0,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],2012-01-01,0.497,0.927,0,-4.52,1,0.0371,0.00286,1.26e-06,0.413,0.607,96.991,4,Florida Georgia Line,3.7002166666666665,True
6J5sxraPPZ4b0CVOGAgpXj,I'm Different,60,207040,1,['2 Chainz'],['17lzZA2AlOHwCwFALHttmp'],2012-01-01,0.936,0.702,10,-5.305,1,0.0615,0.0473,0.0,0.0838,0.704,97.524,4,2 Chainz,3.4506666666666668,True
043bfUkTydw0xJ5JjOT91w,Don't You Worry Child,59,403493,0,"['Swedish House Mafia', 'John Martin']","['1h6Cn3P4NGzXbaXidqURXs', '2auikkNYqigWStoHWK1Grq']",2012-01-01,0.632,0.88,2,-4.051,1,0.0463,0.0144,0.0021,0.118,0.338,129.007,4,Swedish House Mafia,6.7248833333333335,True
1J6bub4kiTe4h0RCo9IszE,Home,61,210173,0,['Phillip Phillips'],['6p5JxpTc7USNnBnLzctyd4'],2012-01-01,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,4,Phillip Phillips,3.502883333333333,True
27ilMN1oiW9849fReEYgOj,I Love It,50,156773,0,"['Icona Pop', 'Charli XCX']","['1VBflYyxBhnDc9uVib98rw', '25uiPmTg16RbhZWAqwLBy5']",2012-01-01,0.71,0.901,1,-2.686,1,0.0296,0.00828,1.34e-05,0.172,0.86,125.953,4,Icona Pop,2.6128833333333334,True
5BhsEd82G0Mnim0IUH6xkT,Cruise,60,208960,0,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],2012-01-01,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,4,Florida Georgia Line,3.482666666666667,True
4Ox97hNeJSWFCZ8vp76vog,No Lie,51,237827,1,"['2 Chainz', 'Drake']","['17lzZA2AlOHwCwFALHttmp', '3TVXtAsR1Inumwj472S9r4']",2012-01-01,0.634,0.665,6,-5.984,0,0.176,0.0172,0.0,0.365,0.611,131.108,4,2 Chainz,3.963783333333333,True
1NNAI51EuoRWw1ydX1zV7S,Daylight,66,225067,0,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],2012-01-01,0.656,0.674,7,-5.473,1,0.0269,0.00242,0.0,0.255,0.369,120.001,4,Maroon 5,3.751116666666667,True
5H0ajL4EHsrcAEGESo2Lzx,Love Somebody,64,229973,0,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],2012-01-01,0.675,0.783,1,-6.284,1,0.0365,0.134,0.0,0.122,0.4,120.018,4,Maroon 5,3.832883333333333,True
3S4xCMoDMRbgC4Xyqr9cpW,Where Them Girls At,40,210040,0,"['David Guetta', 'Flo Rida', 'Nicki Minaj']","['1Cs0zKBU1kc0i8ypK3B9ai', '0jnsk9HBra6NMjO2oANoPY', '0hCNtLu0JehylgoiP8L4Gh']",2012-01-01,0.665,0.872,0,-3.119,0,0.0395,0.033,0.0,0.248,0.574,129.895,4,David Guetta,3.5006666666666666,True
5hJFhO9dvhJoDvUZZ9iWSw,Adorn,65,193147,0,['Miguel'],['360IAlyVv4PCEVjgyMZrxK'],2012-01-01,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,4,Miguel,3.219116666666667,True
2qHiyBpxyOXnRGG3t2iE96,"Gone, Gone, Gone",63,209693,0,['Phillip Phillips'],['6p5JxpTc7USNnBnLzctyd4'],2012-01-01,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,4,Phillip Phillips,3.494883333333333,True
21nFIDqoD1L7ELsprVSzOR,Rack City,63,203200,1,['Tyga'],['5LHRHt1k9lMyONurDHEdrp'],2012-01-01,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986,4,Tyga,3.3866666666666667,True
67WTwafOMgegV6ABnBQxcE,Some Nights,73,277040,1,['fun.'],['5nCi3BB41mBaMH9gfr6Su0'],2012-02-14,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,4,fun.,4.617333333333334,True
5xZjfKSfTooDP2rcAgjxlH,Carry On,59,278373,0,['fun.'],['5nCi3BB41mBaMH9gfr6Su0'],2012-02-14,0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,5,fun.,4.63955,True
36ux3YuUsGTWPT8fXclS45,E.T.,67,229573,0,"['Katy Perry', 'Kanye West']","['6jJ0s89eD6GaHleKKya26X', '5K4W6rqBFWDnAN6FQUkS6x']",2012-03-12,0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,4,Katy Perry,3.826216666666667,True
5JLv62qFIS1DR3zGEcApRt,Wide Awake,69,220947,0,['Katy Perry'],['6jJ0s89eD6GaHleKKya26X'],2012-03-12,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,4,Katy Perry,3.68245,True
1nZzRJbFvCEct3uzu04ZoL,Part Of Me,74,216160,0,['Katy Perry'],['6jJ0s89eD6GaHleKKya26X'],2012-03-12,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,4,Katy Perry,3.6026666666666665,True
1POAx4NMLOBPVKZUSsBh92,Cashin' Out,58,238760,1,['Ca$h Out'],['7Kp7SzuRuNiPFCy7JIwnLx'],2012-03-26,0.831,0.665,1,-3.627,0,0.0711,0.149,0.0,0.0636,0.663,129.989,4,Ca$h Out,3.9793333333333334,True
5ivF4eQBqJiVL5IAE9jRyl,I Won't Give Up,71,240166,0,['Jason Mraz'],['4phGZZrJZRo4ElhRtViYdl'],2012-04-13,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,3,Jason Mraz,4.002766666666667,True
0KAiuUOrLTIkzkpfpn9jb9,Drive By,78,195973,0,['Train'],['3FUY2gzHeIiaesXtOAdB7A'],2012-04-17,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,4,Train,3.2662166666666668,True
2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,68,247947,0,['Train'],['3FUY2gzHeIiaesXtOAdB7A'],2012-04-17,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,4,Train,4.13245,True
6E9V9TRlVOLjenGjHemzEH,Hard To Love,71,224293,0,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],2012-04-24,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,4,Lee Brice,3.7382166666666667,True
28GUjBGqZVcAV4PHSYzkj2,So Good,66,213253,0,['B.o.B'],['5ndkK3dpZLKtBklKjxNQwT'],2012-04-27,0.66,0.9,7,-5.02,1,0.14,0.0403,0.0,0.219,0.591,85.51,4,B.o.B,3.5542166666666666,True
20DfkHC5grnKNJCzZQB6KC,Good Girl,64,205560,0,['Carrie Underwood'],['4xFUf1FHVy696Q1JQZMTRj'],2012-05-01,0.617,0.839,0,-2.849,0,0.0655,0.0286,0.0,0.19,0.741,128.91,4,Carrie Underwood,3.426,True
0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,64,240133,0,['Carrie Underwood'],['4xFUf1FHVy696Q1JQZMTRj'],2012-05-01,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991,4,Carrie Underwood,4.0022166666666665,True
4urcG6Nfubqsuqy3juMjBi,Brokenhearted,65,227147,0,['Karmin'],['4M0DLz8te9Q1lNIXBBwvfG'],2012-05-07,0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,4,Karmin,3.7857833333333333,True
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,84,199987,0,['One Direction'],['4AK6F7OLvEQ5QYCBNiQWHq'],2012-05-25,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,4,One Direction,3.3331166666666667,True
12eMQUn2GzfsfsQLH53M19,Scream,68,234693,0,['Usher'],['23zg3TcAtWQy7J6upgbUnj'],2012-06-12,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,4,Usher,3.91155,True
5pyVqlqThcxI7tPDjHIzPh,Climax,63,232907,0,['Usher'],['23zg3TcAtWQy7J6upgbUnj'],2012-06-12,0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,4,Usher,3.8817833333333334,True
190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,74,227987,0,"['Justin Bieber', 'Nicki Minaj']","['1uNFoZAHBGtllmzznpCI3s', '0hCNtLu0JehylgoiP8L4Gh']",2012-06-15,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,4,Justin Bieber,3.7997833333333335,True
0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,71,229467,0,"['Justin Bieber', 'Big Sean']","['1uNFoZAHBGtllmzznpCI3s', '0c173mlxpT3dSFRgMO8XPh']",2012-06-15,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,4,Justin Bieber,3.82445,True
6BCrbWBpb8d6KWmEqZ41tr,Come Over,59,248427,0,['Kenny Chesney'],['3grHWM9bx2E9vwJCdlRv9O'],2012-06-19,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043,4,Kenny Chesney,4.14045,True
7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN,75,230253,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2012-06-20,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,4,Linkin Park,3.83755,True
4bZd0nRuX8HyjeXAUBczvm,I Cry,65,223800,0,['Flo Rida'],['0jnsk9HBra6NMjO2oANoPY'],2012-06-22,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,4,Flo Rida,3.73,True
3bC1ahPIYt1btJzSSEyyrF,Whistle,80,224653,0,['Flo Rida'],['0jnsk9HBra6NMjO2oANoPY'],2012-06-22,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,4,Flo Rida,3.7442166666666665,True
1RMRkCn07y2xtBip9DzwmC,Turn Up the Music,66,227973,0,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],2012-07-03,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,4,Chris Brown,3.79955,True
18VfHIPaCo0s6FTi1Fnp6T,Don't Wake Me Up,65,222307,0,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],2012-07-03,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967,4,Chris Brown,3.7051166666666666,True
4pGqFOfzvfe6avb9kbZicC,Sweater Weather,63,240040,0,['The Neighbourhood'],['77SW9BnxLY8rJ0RciFqkHh'],2012-08-07,0.695,0.615,7,-5.325,0,0.042,0.15,0.000212,0.0879,0.414,124.015,4,The Neighbourhood,4.000666666666667,True
25CA8QVJQrh5R05UUCaODM,Heart Attack,56,233147,1,['Trey Songz'],['2iojnBLj0qIMiKPvVhLnsH'],2012-08-17,0.608,0.863,11,-4.87,1,0.131,0.0593,0.0,0.228,0.476,150.029,4,Trey Songz,3.8857833333333334,True
7MXlTgQeo3IVlMpLnZuhxc,It's Time,72,240307,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2012-09-04,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.144,0.86,105.009,4,Imagine Dragons,4.005116666666667,True
5qaEfEh1AtSdrdrByCP7qR,Demons,82,177507,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2012-09-04,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,4,Imagine Dragons,2.95845,True
62yJjFtgkhUrXktIoSjgP2,Radioactive,78,186813,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2012-09-04,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,4,Imagine Dragons,3.11355,True
0FB5ILDICqwK6xj7W1RP9u,Hall of Fame,58,201093,0,['The Script'],['3AQRLZ9PuTAozP28Skbq8V'],2012-09-10,0.511,0.872,10,-4.414,1,0.0491,0.0807,0.0,0.0975,0.511,84.953,4,The Script,3.35155,True
1jF7IL57ayN4Ity3jQqGu0,Try,77,247907,0,['P!nk'],['1KCSPY1glIKqW2TotWuXOR'],2012-09-18,0.673,0.629,2,-7.072,1,0.0299,0.00141,0.0,0.0944,0.551,103.998,4,P!nk,4.131783333333333,True
4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),68,255587,1,['P!nk'],['1KCSPY1glIKqW2TotWuXOR'],2012-09-18,0.597,0.919,7,-2.954,1,0.044,0.000145,0.0,0.282,0.73,113.987,4,P!nk,4.259783333333333,True
4kbYevkszYmMhoQcwnR7cZ,I Will Wait,66,276720,0,['Mumford & Sons'],['3gd8FJtBJtkRxdfbTu19U2'],2012-09-21,0.486,0.769,1,-5.14,1,0.0341,0.0119,0.00832,0.197,0.393,131.286,4,Mumford & Sons,4.612,True
7kAYyzVhWr3nSqAC7CUOWK,Catch My Breath,51,251507,0,['Kelly Clarkson'],['3BmGtnKgCSGYIUhmivXKWX'],2012-10-15,0.691,0.946,9,-3.221,1,0.0678,0.0259,0.0,0.0897,0.517,124.021,4,Kelly Clarkson,4.191783333333333,True
2o5mwv7hvas1jdUg14Nihv,Take A Little Ride,63,187613,0,['Jason Aldean'],['3FfvYsEGaIb52QPXhg4DcH'],2012-10-16,0.472,0.866,2,-3.771,1,0.0413,0.044,0.0,0.213,0.775,163.867,4,Jason Aldean,3.1268833333333332,True
6ce41JVa6KFaryfmC2bu2W,22,73,232120,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2012-10-22,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,4,Taylor Swift,3.8686666666666665,True
0VwNdo84DaVYLIkbVO86ND,We Are Never Ever Getting Back Together,78,193147,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2012-10-22,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984,4,Taylor Swift,3.219116666666667,True
6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,79,219720,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2012-10-22,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,4,Taylor Swift,3.662,True
4esOae7i4rqTbAu9o5Pxco,Girl on Fire,77,224920,0,['Alicia Keys'],['3DiDSECUqqY1AuBP8qtaIa'],2012-11-18,0.482,0.706,9,-5.762,1,0.0609,0.135,0.00106,0.105,0.144,92.494,4,Alicia Keys,3.748666666666667,True
7EQGXaVSyEDsCWKmUcfpLk,Die Young,79,211920,0,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],2012-11-30,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,4,Kesha,3.532,True
1ms5tNNdPouTtcD2oVF9Oz,"Work Hard, Play Hard",64,219027,1,['Wiz Khalifa'],['137W8MRPWKqSmrBGDBFSop'],2012-12-04,0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,4,Wiz Khalifa,3.65045,True
55h7vJchibLdUkxdlX3fK7,Treasure,79,178560,1,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2012-12-07,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,4,Bruno Mars,2.976,True
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,85,233478,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2012-12-07,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,4,Bruno Mars,3.8913,True
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,85,213827,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2012-12-07,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,4,Bruno Mars,3.5637833333333333,True
5r67bGhYXZNqk2m2Wupfmu,Pour It Up,67,161200,1,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2012-12-11,0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,4,Rihanna,2.6866666666666665,True
0GNI8K3VATWBABQFAzBAYe,Stay,76,240707,0,"['Rihanna', 'Mikky Ekko']","['5pKCCKE2ajJHZ9KAiaK11H', '1buzCmyYZE4kcdLRudsb8V']",2012-12-11,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,4,Rihanna,4.011783333333334,True
6O20JhBJPePEkBdrB5sqRx,Diamonds,77,225147,0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2012-12-11,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,4,Rihanna,3.75245,True
0JrwGPUHOuotWUqWNue13T,Come with Me Now,31,212907,0,['KONGOS'],['58R5LHkK3vkmEyGUPOR5kS'],2012-12-28,0.689,0.762,10,-3.768,0,0.0307,0.0718,0.000184,0.0592,0.818,103.992,4,KONGOS,3.54845,True
0S4RKPbRDA72tvKwVdXQqe,The Way,68,227027,0,"['Ariana Grande', 'Mac Miller']","['66CXWjxzNUsdJxJ2JdwvnR', '4LLpKhyESsyAXpc4laK94U']",2013-01-01,0.645,0.878,5,-3.208,0,0.113,0.294,0.0,0.076,0.862,82.324,4,Ariana Grande,3.7837833333333335,True
4kY7rYtE4OQkJNq22OIYRI,Downtown,68,195867,0,['Lady A'],['32WkQRZEVKSzVAAYqukAEA'],2013-01-01,0.532,0.825,9,-5.287,1,0.0468,0.18,0.0,0.296,0.96,169.961,4,Lady A,3.26445,True
3dgQqOiQ9fCKVhNOedd2lf,Started From the Bottom,68,174120,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2013-01-01,0.794,0.523,8,-7.829,1,0.161,0.0331,0.0,0.156,0.56,86.307,4,Drake,2.902,True
0uFvvXbmGIXlf5ZgtHyYpf,Bugatti,65,269267,1,"['Ace Hood', 'Future', 'Rick Ross']","['31HjiqargV4NAw4GZqUale', '1RyvyyTE3xzB2ZywiAwp0i', '1sBkRIssrMs1AbVkOJbc7a']",2013-01-01,0.6,0.592,1,-4.947,1,0.0545,0.0191,0.0,0.0955,0.0663,130.205,4,Ace Hood,4.487783333333334,True
2XHzzp1j4IfTNp1FTn7YFg,Love Me,65,255053,1,"['Lil Wayne', 'Drake', 'Future']","['55Aa2cqylxrFIXC767Z865', '3TVXtAsR1Inumwj472S9r4', '1RyvyyTE3xzB2ZywiAwp0i']",2013-01-01,0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,4,Lil Wayne,4.250883333333333,True
2Gy3XMLbBxACZ4tXdFRGr7,Pontoon,66,212320,0,['Little Big Town'],['3CygdxquGHurS7f9LjNLkv'],2013-01-01,0.721,0.819,9,-5.715,1,0.0269,0.413,0.0,0.196,0.867,96.02,4,Little Big Town,3.538666666666667,True
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,84,257267,0,['OneRepublic'],['5Pwc4xIPtQLFEnJriah9YJ'],2013-01-01,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,4,OneRepublic,4.2877833333333335,True
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,82,192790,0,['Capital Cities'],['4gwpcMTbLWtBUlOijbVpuu'],2013-01-01,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,5,Capital Cities,3.2131666666666665,True
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,85,247427,0,['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],2013-01-01,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,Avicii,4.123783333333333,True
2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,80,283400,1,"['will.i.am', 'Britney Spears']","['085pc2PYOi8bGKj0PNjekA', '26dSoYclwsYLMAKD3tpOr4']",2013-01-01,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,4,will.i.am,4.723333333333334,True
6jdOi5U5LBzQrc4c1VT983,"Hold On, We're Going Home",73,227880,0,"['Drake', 'Majid Jordan']","['3TVXtAsR1Inumwj472S9r4', '4HzKw8XcD0piJmDrrPRCYk']",2013-01-01,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,4,Drake,3.798,True
3wPPWcVuinAU7dXcJXtCID,La La La,71,222200,0,"['Naughty Boy', 'Sam Smith']","['1bT7m67vi78r2oqvxrP3X5', '2wY79sveU1sp5g7SokKOiI']",2013-01-01,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.083,4,Naughty Boy,3.703333333333333,True
01TuObJVd7owWchVRuQbQw,#thatPOWER,70,279507,0,"['will.i.am', 'Justin Bieber']","['085pc2PYOi8bGKj0PNjekA', '1uNFoZAHBGtllmzznpCI3s']",2013-01-01,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,4,will.i.am,4.65845,True
4lhqb6JvbHId48OUJGwymk,Hey Brother,79,255093,0,['Avicii'],['1vCWHaC5f2uS3yhpwWbIA6'],2013-01-01,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4,Avicii,4.25155,True
20FZrLl9zSbO9b3DhaqO6M,23,71,252520,1,"['Mike WiLL Made-It', 'Miley Cyrus', 'Wiz Khalifa', 'Juicy J']","['0NWbwDZY1VkRqFafuQm6wk', '5YGY8feqx7naU7z4HrwZM6', '137W8MRPWKqSmrBGDBFSop', '5gCRApTajqwbnHHPbr2Fpi']",2013-01-01,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,4,Mike WiLL Made-It,4.208666666666667,True
